,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb
,ID,"53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
66,0.550000,0.009807,0.224024,-0.125689,0.040006,0.217743,-0.000682,0.048270,0.223094,-0.150892,-0.018811,0.205046,0.004456,-0.024236,0.195433,-0.169007,0.115479,0.163784,-0.114104
67,0.558333,0.010563,0.223159,-0.123253,0.041054,0.216060,0.001589,0.048999,0.222172,-0.148645,-0.017502,0.203815,0.006847,-0.023821,0.194978,-0.166502,0.115878,0.162193,-0.112451
68,0.566667,0.011269,0.222117,-0.121163,0.041890,0.214357,0.003618,0.049526,0.221156,-0.146657,-0.016238,0.202497,0.008975,-0.023415,0.194393,-0.164334,0.116263,0.160501,-0.111069
69,0.575000,0.011925,0.221041,-0.119414,0.042573,0.212769,0.005305,0.050059,0.220040,-0.144964,-0.014998,0.200897,0.010807,-0.023021,0.193683,-0.162490,0.116720,0.158721,-0.110181
70,0.583333,0.012465,0.219845,-0.117959,0.043315,0.211139,0.006552,0.050588,0.218895,-0.143674,-0.013800,0.199531,0.012202,-0.022645,0.192856,-0.160952,0.116959,0.157045,-0.109277
71,0.591667,0.012966,0.218523,-0.116774,0.043648,0.209481,0.007510,0.051017,0.217675,-0.142539,-0.013170,0.197885,0.013587,-0.022288,0.191922,-0.159702,0.117244,0.155304,-0.108778
72,0.600000,0.013251,0.217263,-0.115848,0.043770,0.207905,0.008437,0.051332,0.216473,-0.141541,-0.012594,0.196200,0.014292,-0.021953,0.190891,-0.158724,0.117590,0.153743,-0.108263
73,0.608333,0.013522,0.215906,-0.115209,0.043630,0.206275,0.009049,0.051662,0.215226,-0.140859,-0.012637,0.194121,0.014805,-0.021646,0.189774,-0.157999,0.117882,0.152272,-0.107802
74,0.616667,0.013786,0.214521,-0.114917,0.043181,0.204604,0.009535,0.051910,0.213906,-0.140448,-0.012746,0.192105,0.015040,-0.021375,0.188584,-0.157503,0.118047,0.150801,-0.107332
75,0.625000,0.013856,0.213090,-0.114699,0.042882,0.203029,0.009678,0.052176,0.212634,-0.140036,-0.013202,0.190238,0.014946,-0.021144,0.187333,-0.157210,0.118288,0.149292,-0.107128
76,0.633333,0.013919,0.211614,-0.114685,0.042436,0.201710,0.009652,0.052257,0.211252,-0.139968,-0.013779,0.188285,0.014983,-0.020959,0.186035,-0.157096,0.118394,0.147780,-0.107185
77,0.641667,0.013941,0.210092,-0.114754,0.042006,0.200502,0.009554,0.052307,0.209807,-0.140026,-0.014361,0.186393,0.014593,-0.020822,0.184710,-0.157137,0.118486,0.146349,-0.107098
78,0.650000,0.013844,0.208621,-0.114968,0.041630,0.199331,0.009309,0.052348,0.208296,-0.140263,-0.014782,0.184564,0.014324,-0.020736,0.183379,-0.157305,0.118471,0.144604,-0.107507
79,0.658333,0.013783,0.207092,-0.115398,0.041068,0.197982,0.008992,0.052369,0.206907,-0.140389,-0.014945,0.182850,0.013893,-0.020700,0.182065,-0.157579,0.118361,0.142841,-0.108037
